,Student name,Image_ID,Dissected?,Replicate,Pop,Assay,Parent_Gen,Incubator_Temp,WB_Temp,Sex,Femur_Length,Wing_Length,Body_Area,Comments,No_wing,No_femur
,Nathan,IMG06586,N,4,4,CG,0,27,23,M,NA,NA,726.696,remeasured,,
,Nathan,IMG06587,Y,4,4,CG,0,27,23,M,10.679,44.328,NA,remeasured,,
,Nathan,IMG06588,N,5,4,CG,0,27,23,M,NA,NA,681.396,remeasured,,
,Nathan,IMG06589,Y,5,4,CG,0,27,23,M,10.806,45.056,NA,remeasured,,
,,,,,,,,,,M,,,,,,
,Nathan,IMG03112,N,1,4,CG,0,27,25,M,NA,NA,590.102,remeasured,,
,Nathan,IMG03113,Y,1,4,CG,0,27,25,M,11.175,42.454,NA,remeasured,,
,Nathan,IMG03114,N,2,4,CG,0,27,25,M,NA,NA,673.833,remeasured,,
,Nathan,IMG03115,Y,2,4,CG,0,27,25,M,10.523,40.904,NA,remeasured,,
,Nathan,IMG03116,N,3,4,CG,0,27,25,M,NA,NA,695.403,remeasured,,
,Nathan,IMG03117,Y,3,4,CG,0,27,25,M,9.691,42.349,NA,remeasured,,
,Nathan,IMG06622,N,4,4,CG,0,27,25,M,NA,NA,685.402,remeasured,,
,Nathan,IMG06623,Y,4,4,CG,0,27,25,M,11.378,44.272,NA,remeasured,,
,Nathan,IMG06624,N,5,4,CG,0,27,25,M,NA,NA,620.459,remeasured,,
,Nathan,IMG06625,Y,5,4,CG,0,27,25,M,10.75,41.662,NA,remeasured,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03160,N,1,4,CG,0,27,27,M,NA,NA,613.548,remeasured,,
,Nathan,IMG03161,Y,1,4,CG,0,27,27,M,10.963,41.104,NA,remeasured,,
,Nathan,IMG03162,N,2,4,CG,0,27,27,M,NA,NA,619.185,remeasured,,
,Nathan,IMG03163,Y,2,4,CG,0,27,27,M,10.903,43.271,NA,remeasured,,
,Nathan,IMG03164,N,3,4,CG,0,27,27,M,NA,NA,567.74,remeasured,,
,Nathan,IMG03165,Y,3,4,CG,0,27,27,M,10.072,40.178,NA,remeasured,,
,Nathan,IMG06654,N,4,4,CG,0,27,27,M,NA,NA,638.346,remeasured,,
,Nathan,IMG06655,Y,4,4,CG,0,27,27,M,11.109,41.782,NA,remeasured,,
,Nathan,IMG06656,N,5,4,CG,0,27,27,M,NA,NA,690.954,remeasured,,
,Nathan,IMG06657,Y,5,4,CG,0,27,27,M,10.242,42.004,NA,remeasured,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03208,N,1,4,CG,0,27,29,M,NA,NA,607.665,remeasured,,
,Nathan,IMG03209,Y,1,4,CG,0,27,29,M,10.799,41.63,NA,remeasured,,
,Nathan,IMG03210,N,2,4,CG,0,27,29,M,NA,NA,484.759,remeasured,,
,Nathan,IMG03211,Y,2,4,CG,0,27,29,M,10.235,40.662,NA,remeasured,,
,Nathan,IMG03212,N,3,4,CG,0,27,29,M,NA,NA,628.044,remeasured,,
,Nathan,IMG03213,Y,3,4,CG,0,27,29,M,10.707,39.984,NA,remeasured,,
,Nathan,IMG06686,N,4,4,CG,0,27,29,M,NA,NA,678.677,,,
,Nathan,IMG06687,Y,4,4,CG,0,27,29,M,9.077,40.907,NA,,,
,Nathan,IMG06688,N,5,4,CG,0,27,29,M,NA,NA,596.608,,,
,Nathan,IMG06689,Y,5,4,CG,0,27,29,M,11.085,42.487,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03256,N,1,4,CG,0,27,31,M,NA,NA,642.596,,,
,Nathan,IMG03257,Y,1,4,CG,0,27,31,M,10.659,39.702,NA,,,
,Nathan,IMG03258,N,2,4,CG,0,27,31,M,NA,NA,692.322,,,
,Nathan,IMG03259,Y,2,4,CG,0,27,31,M,9.622,38.701,NA,,,
,Nathan,IMG03260,N,3,4,CG,0,27,31,M,NA,NA,581.651,,,
,Nathan,IMG03261,Y,3,4,CG,0,27,31,M,8.852,37.582,NA,,,
,Nathan,IMG06722,N,4,4,CG,0,27,31,M,NA,NA,616.229,,,
,Nathan,IMG06723,Y,4,4,CG,0,27,31,M,9.489,38.839,NA,,,
,Nathan,IMG06724,N,5,4,CG,0,27,31,M,NA,NA,595.632,,,
,Nathan,IMG06725,Y,5,4,CG,0,27,31,M,9.342,38.607,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03064,N,1,5,CG,0,27,23,M,NA,NA,567.653,,,
,Nathan,IMG03065,Y,1,5,CG,0,27,23,M,9.968,44.854,NA,,,
,Nathan,IMG03066,N,2,5,CG,0,27,23,M,NA,NA,597.263,,,
,Nathan,IMG03067,Y,2,5,CG,0,27,23,M,11.093,43.72,NA,,,
,Nathan,IMG03068,N,3,5,CG,0,27,23,M,NA,NA,646.758,,,
,Nathan,IMG03069,Y,3,5,CG,0,27,23,M,9.844,42.866,NA,,,
,Nathan,IMG06590,N,4,5,CG,0,27,23,M,NA,NA,635.767,,,
,Nathan,IMG06591,Y,4,5,CG,0,27,23,M,10.136,45.737,NA,,,
,Nathan,IMG06592,N,5,5,CG,0,27,23,M,NA,NA,571.401,,,
,Nathan,IMG06593,Y,5,5,CG,0,27,23,M,9.445,43.929,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03118,N,1,5,CG,0,27,25,M,NA,NA,571.196,,,
,Nathan,IMG03119,Y,1,5,CG,0,27,25,M,10.007,42.09,NA,,,
,Nathan,IMG03120,N,2,5,CG,0,27,25,M,NA,NA,615.744,,,
,Nathan,IMG03121,Y,2,5,CG,0,27,25,M,9.204,42.098,NA,,,
,Nathan,IMG03122,N,3,5,CG,0,27,25,M,NA,NA,652.005,,,
,Nathan,IMG03123,Y,3,5,CG,0,27,25,M,11.3,43.532,NA,,,
,Nathan,IMG06626,N,4,5,CG,0,27,25,M,NA,NA,632.958,,,
,Nathan,IMG06627,Y,4,5,CG,0,27,25,M,10.663,41.713,NA,,,
,Nathan,IMG06628,N,5,5,CG,0,27,25,M,NA,NA,631.465,,,
,Nathan,IMG06629,Y,5,5,CG,0,27,25,M,10.66,41.24,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03166,N,1,5,CG,0,27,27,M,NA,NA,578.955,,,
,Nathan,IMG03167,Y,1,5,CG,0,27,27,M,11.212,43.242,NA,,,
,Nathan,IMG03168,N,2,5,CG,0,27,27,M,NA,NA,644.597,,,
,Nathan,IMG03169,Y,2,5,CG,0,27,27,M,9.779,43.027,NA,,,
,Nathan,IMG03170,N,3,5,CG,0,27,27,M,NA,NA,667.734,,,
,Nathan,IMG03171,Y,3,5,CG,0,27,27,M,10.039,39.284,NA,,,
,Nathan,IMG06658,N,4,5,CG,0,27,27,M,NA,NA,559.421,,,
,Nathan,IMG06659,Y,4,5,CG,0,27,27,M,10.182,40.892,NA,,,
,Nathan,IMG06660,N,5,5,CG,0,27,27,M,NA,NA,639.924,,,
,Nathan,IMG06661,Y,5,5,CG,0,27,27,M,10.329,42.819,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03214,N,1,5,CG,0,27,29,M,NA,NA,637.392,,,
,Nathan,IMG03215,Y,1,5,CG,0,27,29,M,10.661,40.145,NA,,,
,Nathan,IMG03216,N,2,5,CG,0,27,29,M,NA,NA,655.553,,,
,Nathan,IMG03217,Y,2,5,CG,0,27,29,M,10.838,42.099,NA,,,
,Nathan,IMG03218,N,3,5,CG,0,27,29,M,NA,NA,574.543,,,
,Nathan,IMG03219,Y,3,5,CG,0,27,29,M,11.122,41.739,NA,,,
,Nathan,IMG06690,N,4,5,CG,0,27,29,M,NA,NA,593.994,,,
,Nathan,IMG06691,Y,4,5,CG,0,27,29,M,9.709,38.525,NA,,,
,Nathan,IMG06692,N,5,5,CG,0,27,29,M,NA,NA,577.057,,,
,Nathan,IMG06693,Y,5,5,CG,0,27,29,M,9.927,40.409,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03262,N,1,5,CG,0,27,31,M,NA,NA,569.788,,,
,Nathan,IMG03263,Y,1,5,CG,0,27,31,M,9.29,37.228,NA,,,
,Nathan,IMG03264,N,2,5,CG,0,27,31,M,NA,NA,671.775,,,
,Nathan,IMG03265,Y,2,5,CG,0,27,31,M,10.354,37.568,NA,,,
,Nathan,IMG03266,N,3,5,CG,0,27,31,M,NA,NA,624.522,,,
,Nathan,IMG03267,Y,3,5,CG,0,27,31,M,9.531,38.708,NA,,,
,Nathan,IMG06726,N,4,5,CG,0,27,31,M,NA,NA,647.498,,,
,Nathan,IMG06727,Y,4,5,CG,0,27,31,M,8.671,37.607,NA,,,
,Nathan,IMG06728,N,5,5,CG,0,27,31,M,NA,NA,646,,,
,Nathan,IMG06729,Y,5,5,CG,0,27,31,M,9.564,40.587,NA,,,
,Nathan,,,,,,,,,,,,,,,
,,IMG03070,N,1,6,CG,0,27,23,M,NA,NA,601.641,,,
,Nathan,IMG03071,Y,1,6,CG,0,27,23,M,10.315,43.074,NA,,,
,Nathan,IMG03072,N,2,6,CG,0,27,23,M,NA,NA,713.53,,,
,Nathan,IMG03073,Y,2,6,CG,0,27,23,M,10.491,43.372,NA,,,
,Nathan,IMG03074,N,3,6,CG,0,27,23,M,NA,NA,646.371,,,
,Nathan,IMG03075,Y,3,6,CG,0,27,23,M,10.114,45.165,NA,,,
,Nathan,IMG06594,N,4,6,CG,0,27,23,M,NA,NA,624.295,,,
,Nathan,IMG06595,Y,4,6,CG,0,27,23,M,10.993,43.358,NA,,,
,Nathan,IMG06596,N,5,6,CG,0,27,23,M,NA,NA,615.951,,,
, Nathan,IMG06597,Y,5,6,CG,0,27,23,M,11.458,44.226,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03124,N,1,6,CG,0,27,25,M,NA,NA,693.063,,,
,Nathan,IMG03125,Y,1,6,CG,0,27,25,M,10.217,38.479,NA,,,
,Nathan,IMG03126,N,2,6,CG,0,27,25,M,NA,NA,657.324,,,
,Nathan,IMG03127,Y,2,6,CG,0,27,25,M,10.643,44.277,NA,,,
,Nathan,IMG03128,N,3,6,CG,0,27,25,M,NA,NA,506.726,,,
,Nathan,IMG03129,Y,3,6,CG,0,27,25,M,11.281,45.081,NA,,,
,Nathan,IMG06630,N,4,6,CG,0,27,25,M,NA,NA,587.6,,,
,Nathan,IMG06631,Y,4,6,CG,0,27,25,M,9.895,44.131,NA,,,
,Nathan,IMG06632,N,5,6,CG,0,27,25,M,NA,NA,661.599,,,
,Nathan,IMG06633,Y,5,6,CG,0,27,25,M,10.762,42.135,NA,,,
,,,,,,,,,,,,,,,,
,,,N,1,6,CG,0,27,27,M,,,,,,
,,,Y,1,6,CG,0,27,27,M,,,,,,
,,,N,2,6,CG,0,27,27,M,,,,,,
,,,Y,2,6,CG,0,27,27,M,,,,,,
,,,N,3,6,CG,0,27,27,M,,,,,,
,,,Y,3,6,CG,0,27,27,M,,,,,,
,,,N,4,6,CG,0,27,27,M,,,,,,
,,,Y,4,6,CG,0,27,27,M,,,,,,
,,,N,5,6,CG,0,27,27,M,,,,,,
,,,Y,5,6,CG,0,27,27,M,,,,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03220,N,1,6,CG,0,27,29,M,NA,NA,608.286,remeasured,,
,Nathan,IMG03221,Y,1,6,CG,0,27,29,M,10.107,38.236,NA,remeasured,,
,Nathan,IMG03222,N,2,6,CG,0,27,29,M,NA,NA,544.118,remeasured,,
,Nathan,IMG03223,Y,2,6,CG,0,27,29,M,10.482,40.846,NA,remeasured,,
,Nathan,IMG03224,N,3,6,CG,0,27,29,M,NA,NA,487.665,remeasured,,
,Nathan,IMG03225,Y,3,6,CG,0,27,29,M,10.575,42.177,NA,remeasured,,
,Nathan,IMG06694,N,4,6,CG,0,27,29,M,NA,NA,701.028,remeasured,,
,Nathan,IMG06695,Y,4,6,CG,0,27,29,M,9.185,40.663,NA,remeasured,,
,Nathan,IMG06696,N,5,6,CG,0,27,29,M,NA,NA,648.567,remeasured,,
,Nathan,IMG06697,Y,5,6,CG,0,27,29,M,10.166,38.686,NA,remeasured,,
,,,,,,,,,,,,,,,,
,,IMG03268,N,1,6,CG,0,27,31,M,NA,NA,661.648,,,
,,IMG03269,Y,1,6,CG,0,27,31,M,9.638,34.832,NA,,,
,,IMG03270,N,2,6,CG,0,27,31,M,NA,NA,712.44,,,
,,IMG03271,Y,2,6,CG,0,27,31,M,10.114,38.83,NA,,,
,,IMG03272,N,3,6,CG,0,27,31,M,NA,NA,642.009,,,
,,IMG03273,Y,3,6,CG,0,27,31,M,9.147,35.402,NA,,,
,,IMG06730,N,4,6,CG,0,27,31,M,NA,NA,622.95,,,
,,IMG06731,Y,4,6,CG,0,27,31,M,9.032,34.206,NA,,,
,,IMG06732,N,5,6,CG,0,27,31,M,NA,NA,687.891,,,
,,IMG06733,Y,5,6,CG,0,27,31,M,10.341,40.143,NA,,,
,,,,,,,,,,,,,,,,
,,IMG03076,N,1,7,CG,0,Flux,23,M,NA,NA,618.114,,,
,,IMG03077,Y,1,7,CG,0,Flux,23,M,9.613,43.322,NA,,,
,,IMG03078,N,2,7,CG,0,Flux,23,M,NA,NA,597.637,,,
,,IMG03079,Y,2,7,CG,0,Flux,23,M,9.889,44.561,NA,,,
,,IMG03080,N,3,7,CG,0,Flux,23,M,NA,NA,675.123,,,
,,IMG03081,Y,3,7,CG,0,Flux,23,M,10.982,45.043,NA,,,
,,IMG06598,N,4,7,CG,0,Flux,23,M,NA,NA,673.188,,,
,,IMG06599,Y,4,7,CG,0,Flux,23,M,10.666,43.619,NA,,,
,,IMG06600,N,5,7,CG,0,Flux,23,M,NA,NA,629.62,,,
,,IMG06601,Y,5,7,CG,0,Flux,23,M,10.005,44.791,NA,,,
,,,,,,,,,,,,,,,,
,,,N,1,7,CG,0,Flux,25,M,,,,,,
,,,Y,1,7,CG,0,Flux,25,M,,,,,,
,,,N,2,7,CG,0,Flux,25,M,,,,,,
,,,Y,2,7,CG,0,Flux,25,M,,,,,,
,,,N,3,7,CG,0,Flux,25,M,,,,,,
,,,Y,3,7,CG,0,Flux,25,M,,,,,,
,,,N,4,7,CG,0,Flux,25,M,,,,,,
,,,Y,4,7,CG,0,Flux,25,M,,,,,,
,,,N,5,7,CG,0,Flux,25,M,,,,,,
,,,Y,5,7,CG,0,Flux,25,M,,,,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03172,N,1,7,CG,0,Flux,27,M,NA,NA,642.447,,,
,Nathan,IMG03173,Y,1,7,CG,0,Flux,27,M,9.594,39.123,NA,,,
,Nathan,IMG03174,N,2,7,CG,0,Flux,27,M,NA,NA,593.679,,,
,Nathan,IMG03175,Y,2,7,CG,0,Flux,27,M,10.045,39.117,NA,,,
,Nathan,IMG03176,N,3,7,CG,0,Flux,27,M,NA,NA,612.843,,,
,Nathan,IMG03177,Y,3,7,CG,0,Flux,27,M,9.224,38.862,NA,,,
,Nathan,IMG06662,N,4,7,CG,0,Flux,27,M,NA,NA,628.89,,,
,Nathan,IMG06663,Y,4,7,CG,0,Flux,27,M,11.358,36.759,NA,,,
,Nathan,IMG06664,N,5,7,CG,0,Flux,27,M,NA,NA,659.771,,,
,Nathan,IMG06665,Y,5,7,CG,0,Flux,27,M,10.598,41.98,NA,,,
,,,,,,,,,,,,,,,,
,,,N,1,7,CG,0,Flux,29,M,,,,,,
,,,Y,1,7,CG,0,Flux,29,M,,,,,,
,,,N,2,7,CG,0,Flux,29,M,,,,,,
,,,Y,2,7,CG,0,Flux,29,M,,,,,,
,,,N,3,7,CG,0,Flux,29,M,,,,,,
,,,Y,3,7,CG,0,Flux,29,M,,,,,,
,,IMG06698,N,4,7,CG,0,Flux,29,M,NA,NA,648.496,,,
,,IMG06699,Y,4,7,CG,0,Flux,29,M,37.218,9.46,NA,,,
,,IMG06700,N,5,7,CG,0,Flux,29,M,NA,NA,625.249,,,
,,IMG06701,Y,5,7,CG,0,Flux,29,M,10.603,40.666,NA,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03274,N,1,7,CG,0,Flux,31,M,NA,NA,649.079,,,
,Nathan,IMG03275,Y,1,7,CG,0,Flux,31,M,10.091,39.294,NA,,,
,Nathan ,IMG03276,N,2,7,CG,0,Flux,31,M,NA,NA,700.97,,,
,Nathan,IMG03277,Y,2,7,CG,0,Flux,31,M,9.906,39.45,NA,,,
,Nathan,IMG03278,N,3,7,CG,0,Flux,31,M,NA,NA,612.254,,,
,Nathan,IMG03279,Y,3,7,CG,0,Flux,31,M,9.075,37.284,NA,,,
,,IMG06734,N,4,7,CG,0,Flux,31,M,,,,,,
,,IMG06735,Y,4,7,CG,0,Flux,31,M,,,,,,
,,IMG06736,N,5,7,CG,0,Flux,31,M,,,,,,
,,IMG06737,Y,5,7,CG,0,Flux,31,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03082,N,1,8,CG,0,Flux,23,M,,,,,,
,,IMG03083,Y,1,8,CG,0,Flux,23,M,,,,,,
,,IMG03084,N,2,8,CG,0,Flux,23,M,,,,,,
,,IMG03085,Y,2,8,CG,0,Flux,23,M,,,,,,
,,IMG03086,N,3,8,CG,0,Flux,23,M,,,,,,
,,IMG03087,Y,3,8,CG,0,Flux,23,M,,,,,,
,,IMG06602,N,4,8,CG,0,Flux,23,M,,,,,,
,,IMG06603,Y,4,8,CG,0,Flux,23,M,,,,,,
,,IMG06604,N,5,8,CG,0,Flux,23,M,,,,,,
,,IMG06605,Y,5,8,CG,0,Flux,23,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03130,N,1,8,CG,0,Flux,25,M,,,,,,
,,IMG03131,Y,1,8,CG,0,Flux,25,M,,,,,,
,,IMG03132,N,2,8,CG,0,Flux,25,M,,,,,,
,,IMG03133,Y,2,8,CG,0,Flux,25,M,,,,,,
,,IMG03134,N,3,8,CG,0,Flux,25,M,,,,,,
,,IMG03135,Y,3,8,CG,0,Flux,25,M,,,,,,
,,IMG06634,N,4,8,CG,0,Flux,25,M,,,,,,
,,IMG06635,Y,4,8,CG,0,Flux,25,M,,,,,,
,,IMG06636,N,5,8,CG,0,Flux,25,M,,,,,,
,,IMG06637,Y,5,8,CG,0,Flux,25,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03178,N,1,8,CG,0,Flux,27,M,,,,,,
,,IMG03179,Y,1,8,CG,0,Flux,27,M,,,,,,
,,IMG03180,N,2,8,CG,0,Flux,27,M,,,,,,
,,IMG03181,Y,2,8,CG,0,Flux,27,M,,,,,,
,,IMG03182,N,3,8,CG,0,Flux,27,M,,,,,,
,,IMG03183,Y,3,8,CG,0,Flux,27,M,,,,,,
,,IMG06666,N,4,8,CG,0,Flux,27,M,,,,,,
,,IMG06667,Y,4,8,CG,0,Flux,27,M,,,,,,
,,IMG06668,N,5,8,CG,0,Flux,27,M,,,,,,
,,IMG06669,Y,5,8,CG,0,Flux,27,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03226,N,1,8,CG,0,Flux,29,M,,,,,,
,,IMG03227,Y,1,8,CG,0,Flux,29,M,,,,,,
,,IMG03228,N,2,8,CG,0,Flux,29,M,,,,,,
,,IMG03229,Y,2,8,CG,0,Flux,29,M,,,,,,
,,IMG03230,N,3,8,CG,0,Flux,29,M,,,,,,
,,IMG03231,Y,3,8,CG,0,Flux,29,M,,,,,,
,,IMG06702,N,4,8,CG,0,Flux,29,M,,,,,,
,,IMG06703,Y,4,8,CG,0,Flux,29,M,,,,,,
,,IMG06704,N,5,8,CG,0,Flux,29,M,,,,,,
,,IMG06705,Y,5,8,CG,0,Flux,29,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03280,N,1,8,CG,0,Flux,31,M,,,,,,
,,IMG03281,Y,1,8,CG,0,Flux,31,M,,,,,,
,,IMG03282,N,2,8,CG,0,Flux,31,M,,,,,,
,,IMG03283,Y,2,8,CG,0,Flux,31,M,,,,,,
,,IMG03284,N,3,8,CG,0,Flux,31,M,,,,,,
,,IMG03285,Y,3,8,CG,0,Flux,31,M,,,,,,
,,IMG06738,N,4,8,CG,0,Flux,31,M,,,,,,
,,IMG06739,Y,4,8,CG,0,Flux,31,M,,,,,,
,,IMG06740,N,5,8,CG,0,Flux,31,M,,,,,,
,,IMG06741,Y,5,8,CG,0,Flux,31,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03088,N,1,9,CG,0,Flux,23,M,,,,,,
,,IMG03089,Y,1,9,CG,0,Flux,23,M,,,,,,
,,IMG03090,N,2,9,CG,0,Flux,23,M,,,,,,
,,IMG03091,Y,2,9,CG,0,Flux,23,M,,,,,,
,,IMG03092,N,3,9,CG,0,Flux,23,M,,,,,,
,,IMG03093,Y,3,9,CG,0,Flux,23,M,,,,,,
,,IMG06606,N,4,9,CG,0,Flux,23,M,,,,,,
,,IMG06607,Y,4,9,CG,0,Flux,23,M,,,,,,
,,IMG06608,N,5,9,CG,0,Flux,23,M,,,,,,
,,IMG06609,Y,5,9,CG,0,Flux,23,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03136,N,1,9,CG,0,Flux,25,M,,,,,,
,,IMG03137,Y,1,9,CG,0,Flux,25,M,,,,,,
,,IMG03138,N,2,9,CG,0,Flux,25,M,,,,,,
,,IMG03139,Y,2,9,CG,0,Flux,25,M,,,,,,
,,IMG03140,N,3,9,CG,0,Flux,25,M,,,,,,
,,IMG03141,Y,3,9,CG,0,Flux,25,M,,,,,,
,,IMG06638,N,4,9,CG,0,Flux,25,M,,,,,,
,,IMG06639,Y,4,9,CG,0,Flux,25,M,,,,,,
,,IMG06640,N,5,9,CG,0,Flux,25,M,,,,,,
,,IMG06641,Y,5,9,CG,0,Flux,25,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03184,N,1,9,CG,0,Flux,27,M,,,,,,
,,IMG03185,Y,1,9,CG,0,Flux,27,M,,,,,,
,,IMG03186,N,2,9,CG,0,Flux,27,M,,,,,,
,,IMG03187,Y,2,9,CG,0,Flux,27,M,,,,,,
,,IMG03188,N,3,9,CG,0,Flux,27,M,,,,,,
,,IMG03189,Y,3,9,CG,0,Flux,27,M,,,,,,
,,IMG06670,N,4,9,CG,0,Flux,27,M,,,,,,
,,IMG06671,Y,4,9,CG,0,Flux,27,M,,,,,,
,,IMG06672,N,5,9,CG,0,Flux,27,M,,,,,,
,,IMG06673,Y,5,9,CG,0,Flux,27,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03232,N,1,9,CG,0,Flux,29,M,,,,,,
,,IMG03233,Y,1,9,CG,0,Flux,29,M,,,,,,
,,IMG03234,N,2,9,CG,0,Flux,29,M,,,,,,
,,IMG03235,Y,2,9,CG,0,Flux,29,M,,,,,,
,,IMG03236,N,3,9,CG,0,Flux,29,M,,,,,,
,,IMG03237,Y,3,9,CG,0,Flux,29,M,,,,,,
,,IMG06706,N,4,9,CG,0,Flux,29,M,,,,,,
,,IMG06707,Y,4,9,CG,0,Flux,29,M,,,,,,
,,IMG06708,N,5,9,CG,0,Flux,29,M,,,,,,
,,IMG06709,Y,5,9,CG,0,Flux,29,M,,,,,,
,,,,,,,,,,,,,,,,
,,IMG03286,N,1,9,CG,0,Flux,31,M,,,,,,
,,IMG03287,Y,1,9,CG,0,Flux,31,M,,,,,,
,,IMG03288,N,2,9,CG,0,Flux,31,M,,,,,,
,,IMG03289,Y,2,9,CG,0,Flux,31,M,,,,,,
,,IMG03290,N,3,9,CG,0,Flux,31,M,,,,,,
,,IMG03291,Y,3,9,CG,0,Flux,31,M,,,,,,
,,IMG06742,N,4,9,CG,0,Flux,31,M,,,,,,
,,IMG06743,Y,4,9,CG,0,Flux,31,M,,,,,,
,,IMG06744,N,5,9,CG,0,Flux,31,M,,,,,,
,,,Y,5,9,CG,0,Flux,31,M,,,,,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03560,N,1,1,PA,10,Random,23,M,NA,NA,760.547,remeasured,,
,Nathan,IMG03561,Y,1,1,PA,10,Random,23,M,12.971,49.705,NA,remeasured,,
,Nathan,IMG03562,N,2,1,PA,10,Random,23,M,NA,NA,693.849,remeasured,,
,Nathan,IMG03563,Y,2,1,PA,10,Random,23,M,12.247,49.074,NA,remeasured,,
,Nathan,IMG03564,N,3,1,PA,10,Random,23,M,NA,NA,727.997,remeasured,,
,Nathan,IMG03565,Y,3,1,PA,10,Random,23,M,11.579,45.208,NA,remeasured,,
,Nathan,IMG07086,N,4,1,PA,10,Random,23,M,NA,NA,758.196,remeasured,,
,Nathan,IMG07087,Y,4,1,PA,10,Random,23,M,11.311,47.642,NA,remeasured,,
,Nathan,IMG07088,N,5,1,PA,10,Random,23,M,NA,NA,698.678,remeasured,,
,Nathan,IMG07089,Y,5,1,PA,10,Random,23,M,11.876,45.95,NA,remeasured,,
,,,,,,,,,,,,,,,,
,Nathan,IMG03608,N,1,1,PA,10,Random,25,M,NA,NA,667.68,remeasured,,
,Nathan,IMG03609,Y,1,1,PA,10,Random,25,M,10.63,44.682,NA,remeasured,,
,Nathan,IMG03610,N,2,1,PA,10,Random,25,M,NA,NA,666.708,remeasured,,
,Nathan,IMG03611,Y,2,1,PA,10,Random,25,M,10.172,42.503,NA,remeasured,,
,Nathan,IMG03612,N,3,1,PA,10,Random,25,M,NA,NA,659.194,remeasured,,
,Nathan,IMG03613,Y,3,1,PA,10,Random,25,M,9.951,43.508,NA,remeasured,,
,Nathan,IMG07118,N,4,1,PA,10,Random,25,M,NA,NA,565.702,remeasured,,
,Nathan,IMG07119,Y,4,1,PA,10,Random,25,M,10.908,43.65,NA,remeasured,,
,Nathan,IMG07120,N,5,1,PA,10,Random,25,M,NA,NA,687.212,remeasured,,
,Nathan,IMG07121,Y,5,1,PA,10,Random,25,M,9.395,44.122,NA,remeasured,,
,,,,,,,,,,,,,,,,
,,IMG03662,N,1,1,PA,10,Random,27,M,NA,NA,714.632,,,
,,IMG03663,Y,1,1,PA,10,Random,27,M,11.568,40.7,NA,,,
,,IMG03664,N,2,1,PA,10,Random,27,M,NA,NA,560.008,,,
,,IMG03665,Y,2,1,PA,10,Random,27,M,10.86,39.427,NA,,,
,,IMG03666,N,3,1,PA,10,Random,27,M,NA,NA,619.087,,,
,,IMG03667,Y,3,1,PA,10,Random,27,M,11.311,41.084,NA,,,
,Dickson,IMG07154,N,4,1,PA,10,Random,27,M,NA,NA,,,,
,Dickson,IMG07155,Y,4,1,PA,10,Random,27,M,11.529,41.053,NA,,,
,Dickson,IMG07156,N,5,1,PA,10,Random,27,M,NA,NA,,,,
,Dickson,IMG07157,Y,5,1,PA,10,Random,27,M,10.602,43.345,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG03716,N,1,1,PA,10,Random,29,M,NA,NA,681.869,Maybe don't include: images are blurry,,
,Trisha,IMG03717,Y,1,1,PA,10,Random,29,M,11.463,42.163,NA,Maybe don't include: images are blurry,,
,Trisha,IMG03718,N,2,1,PA,10,Random,29,M,NA,NA,704.312,,,
,Trisha,IMG03719,Y,2,1,PA,10,Random,29,M,11.856,40.764,NA,Maybe don't include: images are blurry,,
,Trisha,IMG03720,N,3,1,PA,10,Random,29,M,NA,NA,635.228,,,
,Trisha,IMG03721,Y,3,1,PA,10,Random,29,M,11.228,40.469,NA,Maybe don't include: images are blurry,,
,Trisha,IMG07190,N,4,1,PA,10,Random,29,M,NA,NA,663.745,,,
,Trisha,IMG07191,Y,4,1,PA,10,Random,29,M,11.143,40.154,NA,,,
,Trisha,IMG07192,N,5,1,PA,10,Random,29,M,NA,NA,728.104,,,
,Trisha,IMG07193,Y,5,1,PA,10,Random,29,M,11.042,39.136,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG03770,N,1,1,PA,10,Random,31,M,NA,NA,687.677,,,
,Dickson ,IMG03771,Y,1,1,PA,10,Random,31,M,12.579,44.291,NA,,,
